Time,R,P
2018/5/12 13:00,1071.6,9.15133
2018/5/12 13:15,1063.27,9.12
2018/5/12 13:30,1061.13,9.10367
2018/5/12 13:45,1053.73,9.064
2018/5/12 14:00,1041.53,8.98233
2018/5/12 14:15,1031.73,8.94233
2018/5/12 14:30,1037.67,8.88333
2018/5/12 14:45,958,7.99
2018/5/12 15:00,953,8.15833
2018/5/12 15:15,715.2,5.897
2018/5/12 15:30,799.6,7.10467
2018/5/12 15:45,634.667,5.60967
2018/5/12 16:00,557.8,4.57233
2018/5/12 16:15,654.733,5.90433
2018/5/12 16:30,435.6,3.96267
2018/5/12 16:45,652.267,6.05667
2018/5/12 17:00,628.467,5.59733
2018/5/12 17:15,570.867,4.85
2018/5/12 17:30,522.867,4.22333
2018/5/12 17:45,388.133,3.29533
2018/5/12 18:00,393.867,3.07767
2018/5/12 18:15,327.067,2.34033
2018/5/12 18:30,270.867,1.73933
2018/5/12 18:45,220.867,1.228
2018/5/12 19:00,166.6,0.840667
2018/5/12 19:15,114.533,0.564333
2018/5/12 19:30,66.8667,0.376
2018/5/12 19:45,28,0.173333
2018/5/13 6:45,26.4667,0.098667
2018/5/13 7:00,59,0.246
2018/5/13 7:15,119.133,0.373
2018/5/13 7:30,179.333,0.504667
2018/5/13 7:45,235.4,0.736
2018/5/13 8:00,302.933,1.12967
2018/5/13 8:15,365.2,1.66133
2018/5/13 8:30,427.267,2.26733
2018/5/13 8:45,488.4,2.898
2018/5/13 9:00,543.133,3.53233
2018/5/13 9:15,597.933,4.12133
2018/5/13 9:30,653,4.686
2018/5/13 9:45,703.933,5.23033
2018/5/13 10:00,755.267,5.72233
2018/5/13 10:15,802.667,6.18967
2018/5/13 10:30,853.333,6.597
2018/5/13 10:45,894.333,7.00067
2018/5/13 11:00,933.733,7.347
2018/5/13 11:15,967.133,7.65733
2018/5/13 11:30,997.667,7.88967
2018/5/13 11:45,1023.53,8.09667
2018/5/13 12:00,1044.73,8.312
2018/5/13 12:15,1066.6,8.543
2018/5/13 12:30,1082,8.668
2018/5/13 12:45,1091.73,8.76833
2018/5/13 13:00,1097,8.837
2018/5/13 13:15,1097.47,8.86167
2018/5/13 13:30,1095.13,8.842
2018/5/13 13:45,1085.53,8.80467
2018/5/13 14:00,1074.13,8.765
2018/5/13 14:15,1055.47,8.63533
2018/5/13 14:30,1038,8.51433
2018/5/13 14:45,1015.4,8.36767
2018/5/13 15:00,987.867,8.204
2018/5/13 15:15,956.533,7.98733
2018/5/13 15:30,922.933,7.712
2018/5/13 15:45,885.067,7.40933
2018/5/13 16:00,843.533,7.06167
2018/5/13 16:15,799.6,6.67267
2018/5/13 16:30,750.667,6.23333
2018/5/13 16:45,698.4,5.78067
2018/5/13 17:00,643.867,5.27533
2018/5/13 17:15,585.133,4.738
2018/5/13 17:30,523.467,4.16333
2018/5/13 17:45,462.867,3.56967
2018/5/13 18:00,401.333,2.93133
2018/5/13 18:15,343.6,2.29833
2018/5/13 18:30,288.667,1.69267
2018/5/13 18:45,235.467,1.13
2018/5/13 19:00,175.6,0.696667
2018/5/13 19:15,118.667,0.421
2018/5/13 19:30,62.6,0.294333
2018/5/13 19:45,33.3333,0.209
2018/5/14 6:45,30.4667,0.100333
2018/5/14 7:00,65.8667,0.199667
2018/5/14 7:15,138.267,0.28
2018/5/14 7:30,198.933,0.377667
2018/5/14 7:45,246.733,0.615667
2018/5/14 8:00,313.267,1.02967
2018/5/14 8:15,375.333,1.57567
2018/5/14 8:30,436.933,2.18433
2018/5/14 8:45,493.133,2.82667
2018/5/14 9:00,547.133,3.44867
2018/5/14 9:15,599.133,4.04533
2018/5/14 9:30,656.8,4.616
2018/5/14 9:45,708.867,5.15067
2018/5/14 10:00,757.8,5.62633
2018/5/14 10:15,801.6,6.078
2018/5/14 10:30,845.933,6.481
2018/5/14 10:45,887,6.857
2018/5/14 11:00,925.133,7.19867
2018/5/14 11:15,959.667,7.486
2018/5/14 11:30,921.6,7.21767
2018/5/14 11:45,1012.53,7.976
2018/5/14 12:00,1034.4,8.13133
2018/5/14 12:15,1054,8.317
2018/5/14 12:30,1069.13,8.45567
2018/5/14 12:45,1079.93,8.577
2018/5/14 13:00,1085,8.68033
2018/5/14 13:15,1086.67,8.73067
2018/5/14 13:30,1081.53,8.73667
2018/5/14 13:45,1074.53,8.691
2018/5/14 14:00,1063.27,8.63833
2018/5/14 14:15,1049.73,8.53867
2018/5/14 14:30,1031,8.42633
2018/5/14 14:45,1009.8,8.26967
2018/5/14 15:00,990.667,8.09867
2018/5/14 15:15,978.2,7.93533
2018/5/14 15:30,972.667,7.727
2018/5/14 15:45,935,7.54067
2018/5/14 16:00,998.267,7.50333
2018/5/14 16:15,990.6,7.49
2018/5/14 16:30,937.4,7.12267
2018/5/14 16:45,894.4,6.78267
2018/5/14 17:00,776.467,6.28267
2018/5/14 17:15,699.4,5.653
2018/5/14 17:30,657.533,5.03633
2018/5/14 17:45,496.533,3.82967
2018/5/14 18:00,409.667,3.00367
2018/5/14 18:15,346.8,2.346
2018/5/14 18:30,287.867,1.698
2018/5/14 18:45,239.067,1.105
2018/5/14 19:00,179.867,0.673333
2018/5/14 19:15,124.133,0.412
2018/5/14 19:30,65.8667,0.286
2018/5/14 19:45,34.4,0.204667
2018/5/15 6:45,39.4667,0.168333
2018/5/15 7:00,75.3333,0.337333
2018/5/15 7:15,138.667,0.443667
2018/5/15 7:30,80.3333,0.381667
2018/5/15 7:45,160.133,0.579333
2018/5/15 8:00,295.8,1.06433
2018/5/15 8:15,344.467,1.457
2018/5/15 8:30,360.333,1.93467
2018/5/15 8:45,499,2.80367
2018/5/15 9:00,551.667,3.43067
2018/5/15 9:15,604.533,4.05033
2018/5/15 9:30,659.2,4.61567
2018/5/15 9:45,709.333,5.19367
2018/5/15 10:00,759.2,5.714
2018/5/15 10:15,809.8,6.22867
2018/5/15 10:30,874.267,6.70933
2018/5/15 10:45,814.467,6.77567
2018/5/15 11:00,922.733,6.28633
2018/5/15 11:15,729.333,5.45733
2018/5/15 11:30,649.733,5.07033
2018/5/15 11:45,962.4,8.256
2018/5/15 12:00,1031.8,8.166
2018/5/15 12:15,1062.53,8.46433
2018/5/15 12:30,1029.53,8.62867
2018/5/15 12:45,887.867,7.532
2018/5/15 13:00,1041.47,8.561
2018/5/15 13:15,1046.87,8.135
2018/5/15 13:30,1017.07,7.80067
2018/5/15 13:45,973.4,8.27633
2018/5/15 14:00,1036.4,8.36
2018/5/15 14:15,823.333,6.09133
2018/5/15 14:30,540.667,4.60533
2018/5/15 14:45,763.467,6.68833
2018/5/15 15:00,917.267,7.541
2018/5/15 15:15,776.067,6.248
2018/5/15 15:30,827.867,7.003
2018/5/15 15:45,885.933,7.29667
2018/5/15 16:00,827.067,6.824
2018/5/15 16:15,777.267,6.43833
2018/5/15 16:30,729.533,6.02133
2018/5/15 16:45,680.467,5.57567
2018/5/15 17:00,627.267,5.095
2018/5/15 17:15,569.667,4.575
2018/5/15 17:30,496.333,3.93667
2018/5/15 17:45,453.4,3.52533
2018/5/15 18:00,382.733,2.84533
2018/5/15 18:15,309.667,2.256
2018/5/15 18:30,253.667,1.71233
2018/5/15 18:45,189.6,1.15433
2018/5/15 19:00,91.4,0.625667
2018/5/15 19:15,29.2,0.191667
2018/5/15 19:30,12.7333,0.071667
2018/5/16 7:00,9.8,0.004667
2018/5/16 7:15,17.8667,0.086
2018/5/16 7:30,27.8,0.165
2018/5/16 7:45,51.2667,0.443667
2018/5/16 8:00,91,0.681
2018/5/16 8:15,126.6,1.101
2018/5/16 8:30,164.533,1.42933
2018/5/16 8:45,136.2,1.09933
2018/5/16 9:00,148.6,1.223
2018/5/16 9:15,96.7333,0.903333
2018/5/16 9:30,149.467,1.47167
2018/5/16 9:45,230.6,1.92433
2018/5/16 10:00,360.333,3.049
2018/5/16 10:15,446.333,3.78133
2018/5/16 10:30,608.4,5.30067
2018/5/16 10:45,555.667,4.928
2018/5/16 11:00,542.667,4.81333
2018/5/16 11:15,535,5.34667
2018/5/16 11:30,554.533,4.46067
2018/5/16 11:45,691.8,6.119
2018/5/16 12:00,832.867,5.35567
2018/5/16 12:30,621.667,4.529
2018/5/16 12:45,596.333,3.811
2018/5/16 13:00,481,4.027
2018/5/16 13:15,253.267,2.82767
2018/5/16 13:30,394.8,3.50033
2018/5/16 13:45,694.467,5.09333
2018/5/16 14:30,293.333,3.29033
2018/5/16 14:45,520.733,3.80833
2018/5/16 15:00,404.067,2.74733
2018/5/16 15:15,320.867,2.357
2018/5/16 15:30,624.133,6.04933
2018/5/16 15:45,518.533,2.74533
2018/5/16 16:00,471,3.15333
2018/5/16 16:15,298.533,3.68333
2018/5/16 16:30,305.733,4.39533
2018/5/16 16:45,452.2,2.76667
2018/5/16 17:00,539.4,4.53933
2018/5/16 17:15,539.667,4.13833
2018/5/16 17:30,515.467,3.979
2018/5/16 17:45,476.933,3.64133
2018/5/16 18:00,413.467,3.02067
2018/5/16 18:15,221.2,1.83467
2018/5/16 18:30,56.1333,0.275667
2018/5/16 18:45,35.6,0.183
2018/5/16 19:30,52.4667,0.344667
2018/5/16 19:45,68,0.429667
2018/5/17 6:45,34.6,0.125667
2018/5/17 7:00,72.9333,0.272
2018/5/17 7:15,128.533,0.389
2018/5/17 7:30,179.133,0.533
2018/5/17 7:45,228.133,0.789333
2018/5/17 8:00,295.933,1.156
2018/5/17 8:15,358,1.684
2018/5/17 8:30,420.333,2.29433
2018/5/17 8:45,483,2.98867
2018/5/17 9:00,539.4,3.57767
2018/5/17 9:15,596.467,4.143
2018/5/17 9:30,663.733,4.78833
2018/5/17 9:45,750.933,5.32733
2018/5/17 10:00,697.2,4.534
2018/5/17 10:15,719.867,5.103
2018/5/17 10:30,721.133,6.666
2018/5/17 10:45,929.133,6.959
2018/5/17 11:00,940.467,7.314
2018/5/17 11:15,948.533,7.596
2018/5/17 11:30,990.8,7.84133
2018/5/17 11:45,1015.6,8.057
2018/5/17 12:00,1036.2,8.29567
2018/5/17 12:15,1053.53,8.50433
2018/5/17 12:30,1065.2,8.637
2018/5/17 12:45,1075.07,8.77167
2018/5/17 13:00,1079.53,8.828
2018/5/17 13:15,1080.93,8.827
2018/5/17 13:30,1078.07,8.87133
2018/5/17 13:45,1069.2,8.86967
2018/5/17 14:00,1055.8,8.737
2018/5/17 14:15,1039.6,8.587
2018/5/17 14:30,1022.07,8.46667
2018/5/17 14:45,1000.07,8.31133
2018/5/17 15:00,974.933,8.158
2018/5/17 15:15,945.133,7.944
2018/5/17 15:30,913.133,7.666
2018/5/17 15:45,877.867,7.35667
2018/5/17 16:00,837.267,6.99967
2018/5/17 16:15,791.067,6.603
2018/5/17 16:30,744.133,6.19
2018/5/17 16:45,693.8,5.74733
2018/5/17 17:00,640.2,5.23533
2018/5/17 17:15,584.4,4.68633
2018/5/17 17:30,527.8,4.10933
2018/5/17 17:45,470.533,3.51667
2018/5/17 18:00,413.267,2.88467
2018/5/17 18:15,356.667,2.271
2018/5/17 18:30,297.533,1.64633
2018/5/17 18:45,240.333,1.08967
2018/5/17 19:00,181.6,0.659333
2018/5/17 19:15,125.133,0.391
2018/5/17 19:30,70.1333,0.265667
2018/5/17 19:45,37.4,0.164333
2018/5/17 20:00,23,0.083333
2018/5/18 6:45,6.73333,0.006333
2018/5/18 7:00,27.2667,0.196667
2018/5/18 7:15,81,0.681333
2018/5/18 7:30,97.2667,0.688333
2018/5/18 7:45,56.6,0.370333
2018/5/18 8:00,116.2,0.817
2018/5/18 8:15,143.733,1.086
2018/5/18 8:30,219.867,1.61733
2018/5/18 8:45,262.2,2.00167
2018/5/18 9:00,288.333,2.21833
2018/5/18 9:15,313.467,2.28267
2018/5/18 9:30,433.933,2.922
2018/5/18 9:45,542.6,4.44233
2018/5/18 10:00,721,5.19533
2018/5/18 10:15,535.733,4.40833
2018/5/18 10:30,440.133,3.94633
2018/5/18 10:45,366.467,3.30833
2018/5/18 11:00,485.933,4.45833
2018/5/18 11:15,543.733,4.90367
2018/5/18 11:30,649.6,4.66967
2018/5/18 11:45,668.6,5.293
2018/5/18 12:00,548.4,4.24067
2018/5/18 12:15,402.933,3.08933
2018/5/18 12:30,425.533,3.762
2018/5/18 12:45,563.2,5.36
2018/5/18 13:00,684.933,6.31467
2018/5/18 13:15,240.4,1.91767
2018/5/18 13:30,181.333,1.87833
2018/5/18 13:45,224.2,2.184
2018/5/18 14:00,231.933,1.97967
2018/5/18 14:15,177.2,1.86767
2018/5/18 14:30,210.467,1.95133
2018/5/18 14:45,180,1.61767
2018/5/18 15:00,200.133,1.80267
2018/5/18 15:15,218.4,2.096
2018/5/18 15:30,619.4,5.75867
2018/5/18 15:45,948.867,7.20267
2018/5/18 16:00,694.267,6.61567
2018/5/18 16:15,586,4.80433
2018/5/18 16:30,370.933,3.34733
2018/5/18 16:45,776.467,5.97067
2018/5/18 17:00,522.667,4.51433
2018/5/18 17:15,516.333,2.893
2018/5/18 17:30,290.933,2.69233
2018/5/18 17:45,465.133,2.51167
2018/5/18 18:00,431.6,2.86633
2018/5/18 18:15,370.467,2.37167
2018/5/18 18:30,303.733,1.767
2018/5/18 18:45,243.667,1.16167
2018/5/18 19:00,190.533,0.710667
2018/5/18 19:15,140.067,0.401667
2018/5/18 19:30,82.6,0.288333
2018/5/18 19:45,52.0667,0.265667
2018/5/18 20:00,52.6,0.223667
2018/5/19 6:45,30,0.124333
2018/5/19 7:00,84.7333,0.202
2018/5/19 7:15,148.067,0.266333
2018/5/19 7:30,203.133,0.35
2018/5/19 7:45,250.933,0.588667
2018/5/19 8:00,317.6,1.02
2018/5/19 8:15,380.2,1.563
2018/5/19 8:30,441.733,2.16533
2018/5/19 8:45,508.267,2.806
2018/5/19 9:00,566.667,3.44467
2018/5/19 9:15,621.667,4.05733
2018/5/19 9:30,676.8,4.64567
2018/5/19 9:45,728.4,5.18933
2018/5/19 10:00,773.333,5.696
2018/5/19 10:15,812.467,6.163
2018/5/19 10:30,849.267,6.56767
2018/5/19 10:45,885.4,6.916
2018/5/19 11:00,920.267,7.246
2018/5/19 11:15,955.4,7.547
2018/5/19 11:30,983.533,7.789
2018/5/19 11:45,1011.93,8.06533
2018/5/19 12:00,1036,8.28833
2018/5/19 12:15,1055.53,8.459
2018/5/19 12:30,1070.8,8.579
2018/5/19 12:45,1078.53,8.66367
2018/5/19 13:00,1083.2,8.746
2018/5/19 13:15,1084.2,8.80667
2018/5/19 13:30,1082.4,8.82333
2018/5/19 13:45,1074.73,8.786
2018/5/19 14:00,1057.8,8.71567
2018/5/19 14:15,1036.2,8.61167
2018/5/19 14:30,1012.07,8.46933
2018/5/19 14:45,989.4,8.309
2018/5/19 15:00,963,8.11167
2018/5/19 15:15,931.533,7.89733
2018/5/19 15:30,899.133,7.63167
2018/5/19 15:45,865.867,7.295
2018/5/19 16:00,806.067,6.713
2018/5/19 16:15,787.2,6.583
2018/5/19 16:30,746.8,6.11533
2018/5/19 16:45,696.667,5.71533
2018/5/19 17:00,625.867,4.91767
2018/5/19 17:15,542.933,4.402
2018/5/19 17:30,543.133,4.16567
2018/5/19 17:45,402.2,2.89733
2018/5/19 18:00,415.867,2.88233
2018/5/19 18:15,356.133,2.23733
2018/5/19 18:30,297.733,1.61367
2018/5/19 18:45,242.267,1.05833
2018/5/19 19:00,172.933,0.646
2018/5/19 19:15,106.133,0.42
2018/5/19 19:30,63.4,0.270333
2018/5/19 19:45,36.9333,0.168667
2018/5/19 20:00,27.4667,0.126333
2018/5/20 7:45,8.6,0.005
2018/5/20 8:00,11.6,0.126333
2018/5/20 8:15,29.5333,0.481
2018/5/20 8:30,49.8,0.543333
2018/5/20 8:45,40.6,0.400667
2018/5/20 9:00,65.8667,0.549333
2018/5/20 9:15,139.133,1.25167
2018/5/20 9:30,128.533,1.041
2018/5/20 9:45,88.9333,0.680333
2018/5/20 10:00,131.267,1.21767
2018/5/20 10:15,186.933,1.558
2018/5/20 10:30,300.6,2.77267
2018/5/20 10:45,347.533,2.65533
2018/5/20 11:00,328.933,4.06533
2018/5/20 11:15,408.133,3.881
2018/5/20 11:30,734.733,5.433
2018/5/20 11:45,510.4,5.61867
2018/5/20 12:00,1091.33,7.78167
2018/5/20 12:15,584,6.50867
2018/5/20 12:30,915.6,7.68633
2018/5/20 12:45,660.4,6.433
2018/5/20 13:15,473,3.48233
2018/5/20 13:30,246.867,2.07033
2018/5/20 13:45,887.933,6.18967
2018/5/20 14:15,889.867,6.322
2018/5/20 14:30,558,6.527
2018/5/20 14:45,412.067,2.82967
2018/5/20 15:00,392,2.99567
2018/5/20 15:15,716.933,4.35433
2018/5/20 15:45,319.6,1.883
2018/5/20 16:00,538.667,3.35367
2018/5/20 16:15,807.733,6.69733
2018/5/20 16:30,763.8,6.50733
2018/5/20 16:45,644.8,5.59233
2018/5/20 17:00,215.333,1.48867
2018/5/20 17:15,314.267,2.007
2018/5/20 17:30,554.733,3.37533
2018/5/20 17:45,479.667,3.08467
2018/5/20 18:00,222.667,2.224
2018/5/20 18:15,145.533,1.14067
2018/5/20 18:30,157.733,1.03133
2018/5/20 18:45,129.067,0.758667
2018/5/20 19:00,124.867,0.920333
2018/5/20 19:15,102.8,0.698667
2018/5/20 19:30,69,0.422
2018/5/20 19:45,36.4667,0.206333
2018/5/20 20:00,22.2,0.098667
2018/5/21 7:15,9.13333,0.018667
2018/5/21 7:30,29.8,0.190667
2018/5/21 7:45,61.0667,0.512333
2018/5/21 8:00,91.4,0.699333
2018/5/21 8:15,132.2,1.053
2018/5/21 8:30,185.333,1.53067
2018/5/21 8:45,175.933,1.25633
2018/5/21 9:00,141.867,1.283
2018/5/21 9:15,331.4,2.56633
2018/5/21 9:30,442.267,3.107
2018/5/21 9:45,376.667,3.044
2018/5/21 10:00,314.6,3.101
2018/5/21 10:15,390.467,3.39467
2018/5/21 10:30,421.467,3.452
2018/5/21 10:45,704.067,6.53533
2018/5/21 11:00,538.4,6.54033
2018/5/21 11:15,462.067,5.061
2018/5/21 11:30,506.6,3.79067
2018/5/21 12:00,851,7.511
2018/5/21 12:15,906.267,6.387
2018/5/21 12:30,986.467,8.15867
2018/5/21 13:00,893.667,6.55233
2018/5/21 13:30,735.667,4.65333
2018/5/21 13:45,537.533,4.18267
2018/5/21 14:00,989.2,6.729
2018/5/21 14:15,433.533,3.66167
2018/5/21 14:30,661.467,4.098
2018/5/21 15:00,507.6,2.63
2018/5/21 15:15,339.467,2.16233
2018/5/21 15:30,319.8,2.10433
2018/5/21 15:45,322.8,2.99867
2018/5/21 16:00,219.667,1.699
2018/5/21 16:15,294.533,2.673
2018/5/21 16:30,157.267,1.312
2018/5/21 16:45,222.8,1.68733
2018/5/21 17:00,134,1.129
2018/5/21 17:15,104.467,0.836333
2018/5/21 17:30,133.667,1.254
2018/5/21 17:45,192.933,1.29933
2018/5/21 18:00,148.667,1.294
2018/5/21 18:15,146.533,1.27267
2018/5/21 18:30,174.867,1.29167
2018/5/21 18:45,122.6,1.03833
2018/5/21 19:00,92,0.609667
2018/5/21 19:15,47.1333,0.324333
2018/5/21 19:30,43.4667,0.304667
2018/5/21 19:45,18,0.089
2018/5/22 7:00,33.2667,0.038
2018/5/22 7:15,49.8667,0.080333
2018/5/22 7:30,85.1333,0.263333
2018/5/22 7:45,114.467,0.399
2018/5/22 8:00,121.533,0.637667
2018/5/22 8:15,156.533,0.981667
2018/5/22 8:30,212.867,1.45767
2018/5/22 8:45,266.733,2.001
2018/5/22 9:00,282.067,2.34667
2018/5/22 9:15,393.333,3.25233
2018/5/22 9:30,502.133,3.63333
2018/5/22 9:45,707.267,5.25633
2018/5/22 10:00,799.733,5.22033
2018/5/22 10:30,750.533,6.24867
2018/5/22 10:45,921.267,7.31367
2018/5/22 11:00,744.267,7.27667
2018/5/22 11:15,874.333,7.418
2018/5/22 12:00,943.2,8.59833
2018/5/22 12:15,1076.73,8.52367
2018/5/22 12:30,944.2,8.75133
2018/5/22 12:45,1142.6,9.155
2018/5/22 13:00,1014.67,8.29067
2018/5/22 13:15,1081.2,8.897
2018/5/22 13:30,1077.8,8.88267
2018/5/22 13:45,1066.6,8.80467
2018/5/22 14:00,1059.13,8.76833
2018/5/22 14:15,1043.93,8.62567
2018/5/22 14:30,1024.93,8.518
2018/5/22 14:45,1003.2,8.35733
2018/5/22 15:00,978.067,8.154
2018/5/22 15:15,952.2,7.97233
2018/5/22 15:30,933.8,7.84333
2018/5/22 15:45,907.667,7.595
2018/5/22 16:00,862.067,7.15833
2018/5/22 16:15,799.467,6.689
2018/5/22 16:30,748.467,6.275
2018/5/22 16:45,708,5.914
2018/5/22 17:00,641.867,5.23967
2018/5/22 17:15,585.733,4.709
2018/5/22 17:30,532.133,4.197
2018/5/22 17:45,474.733,3.59167
2018/5/22 18:00,412.733,2.86633
2018/5/22 18:15,355.267,2.20133
2018/5/22 18:30,298.067,1.641
2018/5/22 18:45,240.4,1.13667
2018/5/22 19:00,185.867,0.73
2018/5/22 19:15,131.267,0.459333
2018/5/22 19:30,81.6,0.327667
2018/5/22 19:45,44.9333,0.238667
2018/5/22 20:00,28.4,0.124667
2018/5/23 6:30,17.2,0.038667
2018/5/23 6:45,37.6667,0.187
2018/5/23 7:00,52.6667,0.291333
2018/5/23 7:15,59.7333,0.416333
2018/5/23 7:30,81,0.656333
2018/5/23 7:45,107.4,0.873333
2018/5/23 8:00,125.733,1.04867
2018/5/23 8:15,322.4,1.78067
2018/5/23 8:30,307.533,2.178
2018/5/23 8:45,308.6,2.38367
2018/5/23 9:00,404.667,2.72567
2018/5/23 9:15,369.6,3.509
2018/5/23 9:30,343.4,3.487
2018/5/23 9:45,673.867,4.551
2018/5/23 10:00,723.467,5.60333
2018/5/23 10:15,623.933,4.79633
2018/5/23 10:30,329.667,3.66833
2018/5/23 10:45,619.267,4.246
2018/5/23 11:00,605.6,4.348
2018/5/23 11:15,719.333,5.99967
2018/5/23 11:30,780.133,6.68567
2018/5/23 11:45,811.8,6.219
2018/5/23 12:00,773.867,6.63567
2018/5/23 12:15,438.8,5.27267
2018/5/23 12:30,706.2,5.88767
2018/5/23 12:45,801.6,6.44333
2018/5/23 13:15,735.2,6.368
2018/5/23 13:30,727.867,6.30933
2018/5/23 13:45,983.333,7.561
2018/5/23 14:00,1046.73,8.71833
2018/5/23 14:15,937.4,7.99167
2018/5/23 14:30,782.333,5.67467
2018/5/23 14:45,726.8,5.17567
2018/5/23 15:00,830.467,6.77867
2018/5/23 15:15,926.2,7.54333
2018/5/23 15:30,830.4,6.37233
2018/5/23 15:45,586.333,4.93533
2018/5/23 16:00,506.133,4.14267
2018/5/23 16:15,706.267,5.832
2018/5/23 16:30,775.067,6.14433
2018/5/23 16:45,700.867,5.621
2018/5/23 17:00,605.467,4.73733
2018/5/23 17:15,508.667,4.059
2018/5/23 17:30,490.067,3.73067
2018/5/23 17:45,456.333,3.37533
2018/5/23 18:00,399.2,2.82233
2018/5/23 18:15,343.867,2.274
2018/5/23 18:30,282.267,1.74167
2018/5/23 18:45,226,1.205
2018/5/23 19:00,179.533,0.833333
2018/5/23 19:15,125.867,0.567667
2018/5/23 19:30,82.4,0.482333
2018/5/23 19:45,52.4667,0.313667
2018/5/23 20:00,26.4,0.138333
2018/5/24 6:45,20,0.118
2018/5/24 7:00,59.6,0.411667
2018/5/24 7:15,84.0667,0.543667
2018/5/24 7:30,140.867,0.836333
2018/5/24 7:45,142.8,1.03933
2018/5/24 8:00,162.267,1.209
2018/5/24 8:15,217.133,1.62667
2018/5/24 8:30,251.4,1.84567
2018/5/24 8:45,291.667,2.17467
2018/5/24 9:00,335.8,2.60067
2018/5/24 9:15,354.8,2.81967
2018/5/24 9:30,381.8,3.137
2018/5/24 9:45,463,3.905
2018/5/24 10:00,497.667,4.15367
2018/5/24 10:15,533.733,4.48433
2018/5/24 10:30,609.867,4.74467
2018/5/24 10:45,459,3.79767
2018/5/24 11:00,517.533,4.789
2018/5/24 11:15,657.6,5.58033
2018/5/24 11:30,642.267,6.05867
2018/5/24 11:45,529.933,5.227
2018/5/24 12:00,507.267,4.24367
2018/5/24 12:15,433.8,3.67933
2018/5/24 12:30,503.267,4.59233
2018/5/24 12:45,680.133,5.71267
2018/5/24 13:00,849.267,6.70367
2018/5/24 13:15,811.2,6.28767
2018/5/24 13:30,1034.8,8.21967
2018/5/24 13:45,751.4,6.87633
2018/5/24 14:00,1086,7.707
2018/5/24 14:15,939.867,7.30833
2018/5/24 14:30,916.267,7.906
2018/5/24 14:45,899.133,6.826
2018/5/24 15:00,776.467,5.841
2018/5/24 15:15,956.133,7.83967
2018/5/24 15:30,892.733,7.31767
2018/5/24 15:45,869.2,7.09867
2018/5/24 16:00,819.067,6.62067
2018/5/24 16:15,644.067,5.42267
2018/5/24 16:30,708.267,5.61367
2018/5/24 16:45,591.8,4.69633
2018/5/24 17:00,621.467,4.73967
2018/5/24 17:15,601.2,4.487
2018/5/24 17:30,519.133,3.66
2018/5/24 17:45,442,3.308
2018/5/24 18:00,277.6,2.02533
2018/5/24 18:15,168.8,1.269
2018/5/24 18:30,213.533,1.25267
2018/5/24 18:45,168.4,0.98
2018/5/24 19:00,106.333,0.637
2018/5/24 19:15,49.6,0.296667
2018/5/24 19:30,81,0.499
2018/5/24 19:45,41.6667,0.207333
2018/5/24 20:00,42.5333,0.264
2018/5/25 6:45,20.8,0.085333
2018/5/25 7:00,47.4,0.279667
2018/5/25 7:15,54.4667,0.373333
2018/5/25 7:30,86.1333,0.600667
2018/5/25 7:45,130.6,0.932667
2018/5/25 8:00,221.533,1.288
2018/5/25 8:15,187.067,1.10967
2018/5/25 8:30,174,1.211
2018/5/25 8:45,258.467,2.09767
2018/5/25 9:00,300.533,2.44633
2018/5/25 9:15,276.267,2.24967
2018/5/25 9:30,309.333,2.44633
2018/5/25 9:45,362,2.08
2018/5/25 10:00,301.067,3.32933
2018/5/25 10:15,324.6,2.89133
2018/5/25 10:30,392.933,2.92067
2018/5/25 10:45,284.267,2.71667
2018/5/25 11:00,325.2,2.723
2018/5/25 11:15,350.333,3.37033
2018/5/25 11:30,574.2,5.28533
2018/5/25 11:45,680.4,4.85167
2018/5/25 12:00,608.133,4.712
2018/5/25 12:15,495.733,4.28533
2018/5/25 12:30,630.8,5.34967
2018/5/25 12:45,663.067,5.24133
2018/5/25 13:00,634.533,4.88133
2018/5/25 13:15,338.4,2.27767
2018/5/25 13:30,253.733,2.48267
2018/5/25 13:45,290.333,2.659
2018/5/25 14:00,274.067,2.386
2018/5/25 14:15,367.867,3.82133
2018/5/25 14:30,456.933,3.829
2018/5/25 14:45,432.2,4.894
2018/5/25 15:00,637.733,6.77933
2018/5/25 15:15,511.133,3.41933
2018/5/25 15:30,339.733,2.96933
2018/5/25 15:45,304.867,2.59067
2018/5/25 16:00,291.2,2.31333
2018/5/25 16:15,283.933,2.52233
2018/5/25 16:30,327.133,2.71233
2018/5/25 16:45,319.533,2.66267
2018/5/25 17:00,394.8,2.88133
2018/5/25 17:15,354,3.003
2018/5/25 17:30,253.733,1.912
2018/5/25 17:45,325.267,2.26067
2018/5/25 18:00,145.867,1.13533
2018/5/25 18:15,134.6,1.12167
2018/5/25 18:30,158.333,1.17667
2018/5/25 18:45,114.667,0.832667
2018/5/25 19:00,56.1333,0.307
2018/5/25 19:15,43.2,0.265333
2018/5/25 19:30,55.8667,0.319667
2018/5/25 19:45,52.4667,0.399
2018/5/25 20:00,39.8,0.234667
2018/5/26 6:30,12.2667,0.029667
2018/5/26 6:45,33.3333,0.161667
2018/5/26 7:00,100.8,0.603
2018/5/26 7:15,94.8667,0.556
2018/5/26 7:30,119.267,0.762
2018/5/26 7:45,169.067,1.06633
2018/5/26 8:00,190.467,1.17633
2018/5/26 8:15,235.733,1.65833
